split_slug,seed,model,explanation_cohort,sample_key,output_scope,feature,mean_abs_shap,importance_rank,sample_rows
random_seed_2207,2207,lightgbm_weighted,random_internal_test,random_seed_2207_internal,Fatal,feature_speed_limit,0.4508959318461638,1.0,10000
random_seed_2207,2207,lightgbm_weighted,random_internal_test,random_seed_2207_internal,Fatal,feature_month,0.1354203851153571,8.0,10000
random_seed_2207,2207,lightgbm_weighted,random_internal_test,random_seed_2207_internal,Fatal,feature_hour,0.23167498326791147,6.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_day_of_week,0.0638188257633791,13.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_first_road_class,0.07733059849840716,12.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_road_type,0.13304670476771774,4.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_junction_detail,0.12192814426784664,5.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_junction_control,0.10084826099294397,9.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_second_road_class,0.11390523234062644,6.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_pedestrian_crossing,0.10961302597635791,8.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_light_conditions,0.04529729767257153,15.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_weather_conditions,0.1131779950343823,7.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_road_surface_conditions,0.04203987733584005,16.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_special_conditions_at_site,0.3030405854604518,1.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_carriageway_hazards,0.04182363875359196,17.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_urban_or_rural_area,0.0828367248375088,11.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_trunk_road_flag,0.062337239559611096,14.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_speed_limit,0.24456344550415476,2.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_month,0.09071277761697372,10.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_hour,0.13709363743503158,3.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_day_of_week,0.048995087568642993,13.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_first_road_class,0.04789892171447866,14.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_road_type,0.09176225475992422,5.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_junction_detail,0.07467121089081498,7.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_junction_control,0.037950367632349276,16.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_second_road_class,0.08776802415802076,6.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_pedestrian_crossing,0.05061638674426605,12.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_light_conditions,0.06170982367797888,9.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_weather_conditions,0.061023417295990916,10.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_road_surface_conditions,0.03986710958741749,15.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_special_conditions_at_site,0.25529577898435335,1.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_carriageway_hazards,0.014880931637541466,17.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_urban_or_rural_area,0.10168141404851813,3.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_trunk_road_flag,0.06532486873654654,8.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_speed_limit,0.14620807058289287,2.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_month,0.057512113458236536,11.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Slight,feature_hour,0.09577142701480787,4.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_day_of_week,0.03843049215596305,7.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_first_road_class,0.05554937254746877,3.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_road_type,0.02277661912539261,9.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_junction_detail,0.04348401785566889,5.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_junction_control,0.030435017905478236,8.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_second_road_class,0.022291558814463854,10.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_pedestrian_crossing,0.02028189339891104,12.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_light_conditions,0.021635910529691445,11.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_weather_conditions,0.014883866048216817,15.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_road_surface_conditions,0.015091605499281175,14.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_special_conditions_at_site,0.01454564465462659,16.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_carriageway_hazards,0.018401383590545915,13.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_urban_or_rural_area,0.010773696408424094,17.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_trunk_road_flag,0.03997541393442211,6.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_speed_limit,0.04759334309649462,4.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_month,0.06094316601806932,2.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Serious,feature_hour,0.06365583148662829,1.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_day_of_week,0.10403089756553127,13.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_first_road_class,0.12854350123327407,12.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_road_type,0.28460124041783635,3.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_junction_detail,0.247629204057056,7.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_junction_control,0.23415939744100442,8.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_second_road_class,0.23165611404939468,9.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_pedestrian_crossing,0.2579407977858966,5.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_light_conditions,0.05254615881004426,17.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_weather_conditions,0.2636267017589392,4.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_road_surface_conditions,0.07116091692082147,16.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_special_conditions_at_site,0.6392803327423755,1.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_carriageway_hazards,0.0921886010326885,14.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_urban_or_rural_area,0.13605506405558415,11.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_trunk_road_flag,0.08171143600786464,15.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_speed_limit,0.5398889228330768,2.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_month,0.1536830533746153,10.0,10000
random_seed_2207,2207,lightgbm_weighted,future_2024,future_2024,Fatal,feature_hour,0.2518536538036586,6.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_day_of_week,0.0633962784556469,11.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_first_road_class,0.08645098273381045,8.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_road_type,0.1399135839868739,2.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_junction_detail,0.08347227151900134,10.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_junction_control,0.09949210026614537,7.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_second_road_class,0.1362652666863636,3.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_pedestrian_crossing,0.12399006367342992,6.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_light_conditions,0.040074916626828945,15.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_weather_conditions,0.1306072339266383,4.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_road_surface_conditions,0.035228844124089324,16.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_special_conditions_at_site,0.028475672887348622,17.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_carriageway_hazards,0.042265102321174274,14.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_urban_or_rural_area,0.06157303647847586,12.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_trunk_road_flag,0.042758892751881654,13.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_speed_limit,0.19632509706626391,1.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_month,0.08453954266992918,9.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,overall_equal_class_mean,feature_hour,0.12976995907626998,5.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_day_of_week,0.043598691468349986,13.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_first_road_class,0.06028771141633895,7.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_road_type,0.10963619174597937,2.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_junction_detail,0.048873795297744854,11.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_junction_control,0.05857339090787291,8.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_second_road_class,0.10277778687875352,3.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_pedestrian_crossing,0.04275647998915254,14.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_light_conditions,0.05267519778769815,10.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_weather_conditions,0.07470727846109751,6.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_road_surface_conditions,0.02707410823055375,15.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_special_conditions_at_site,0.014765780044814667,17.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_carriageway_hazards,0.021919044763108155,16.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_urban_or_rural_area,0.07511616654287451,5.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_trunk_road_flag,0.04820988309800051,12.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_speed_limit,0.15157228661262934,1.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_month,0.05619196624883283,9.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Slight,feature_hour,0.08245883343887567,4.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_day_of_week,0.039618942074571444,5.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_first_road_class,0.05870899827708574,2.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_road_type,0.018054041504566742,13.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_junction_detail,0.03158146445690504,6.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_junction_control,0.01972209470448391,11.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_second_road_class,0.016710327999383524,14.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_pedestrian_crossing,0.0191001777680082,12.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_light_conditions,0.024056006198220476,8.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_weather_conditions,0.020096276518324584,10.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_road_surface_conditions,0.011713088311667404,15.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_special_conditions_at_site,0.002682250554772563,17.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_carriageway_hazards,0.02183672934774031,9.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_urban_or_rural_area,0.009288537654925069,16.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_trunk_road_flag,0.028771488832887673,7.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_speed_limit,0.05647010423613854,4.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_month,0.05752931794904588,3.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Serious,feature_hour,0.06310408184856867,1.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_day_of_week,0.10697120182401924,11.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_first_road_class,0.14035623850800666,9.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_road_type,0.2920505187100756,4.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_junction_detail,0.16996155480235417,8.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_junction_control,0.2201808151860793,7.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_second_road_class,0.2893076851809538,5.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_pedestrian_crossing,0.310113533263129,2.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_light_conditions,0.04349354589456821,17.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_weather_conditions,0.2970181468004928,3.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_road_surface_conditions,0.06689933583004681,15.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_special_conditions_at_site,0.06797898806245864,14.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_carriageway_hazards,0.08303953285267435,13.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_urban_or_rural_area,0.10031440523762798,12.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_trunk_road_flag,0.05129530632475677,16.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_speed_limit,0.3809329003500239,1.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_month,0.1398973438119088,10.0,10000
random_seed_3301,3301,lightgbm_weighted,random_internal_test,random_seed_3301_internal,Fatal,feature_hour,0.24374696194136564,6.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_day_of_week,0.06496691951537543,13.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_first_road_class,0.08207444126883656,11.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_road_type,0.1314012072543381,6.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_junction_detail,0.1502171644909369,4.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_junction_control,0.09758953200585153,9.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_second_road_class,0.17277065629366214,3.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_pedestrian_crossing,0.12079225780485485,8.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_light_conditions,0.042404973434098416,15.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_weather_conditions,0.12913422880740733,7.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_road_surface_conditions,0.03591168064139932,17.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_special_conditions_at_site,0.26626257113137203,1.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_carriageway_hazards,0.04268141830755066,14.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_urban_or_rural_area,0.06870800315737513,12.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_trunk_road_flag,0.04180178050664062,16.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_speed_limit,0.21508366872781903,2.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_month,0.0888655207702838,10.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,overall_equal_class_mean,feature_hour,0.13836787872617004,5.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_day_of_week,0.041285073026694104,15.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_first_road_class,0.05019758152728154,13.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_road_type,0.09496445453621613,4.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_junction_detail,0.08435601882257053,7.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_junction_control,0.04758211808848004,14.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_second_road_class,0.11590688686031958,3.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_pedestrian_crossing,0.06023334232915298,8.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_light_conditions,0.05738861886361119,11.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_weather_conditions,0.058558893526098936,9.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_road_surface_conditions,0.02518552944840059,16.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_special_conditions_at_site,0.32923458639565784,1.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_carriageway_hazards,0.018384213375165062,17.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_urban_or_rural_area,0.08776064868746963,6.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_trunk_road_flag,0.05035248875080791,12.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_speed_limit,0.1524176086032815,2.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_month,0.05769774701482573,10.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Slight,feature_hour,0.09282733743876774,5.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_day_of_week,0.03947972141061766,6.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_first_road_class,0.0600272056267189,2.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_road_type,0.017435660170363878,15.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_junction_detail,0.04457573666686248,5.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_junction_control,0.024059861640914004,11.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_second_road_class,0.024998361262855765,9.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_pedestrian_crossing,0.019249704894837787,14.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_light_conditions,0.024855926759729054,10.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_weather_conditions,0.02001447636428615,13.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_road_surface_conditions,0.011998176243415669,16.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_special_conditions_at_site,0.026096140571861253,8.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_carriageway_hazards,0.0220429284222842,12.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_urban_or_rural_area,0.00952971042592654,17.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_trunk_road_flag,0.02744371163135447,7.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_speed_limit,0.051670462142651044,4.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_month,0.05913421352379707,3.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Serious,feature_hour,0.06526118058347032,1.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_day_of_week,0.11413596410881455,12.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_first_road_class,0.13599853665250924,11.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_road_type,0.28180350705643425,7.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_junction_detail,0.3217197379833776,4.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_junction_control,0.22112661628816058,9.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_second_road_class,0.37740672075781106,3.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_pedestrian_crossing,0.28289372619057374,6.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_light_conditions,0.044970374678955,17.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_weather_conditions,0.3088293165318369,5.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_road_surface_conditions,0.0705513362323817,15.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_special_conditions_at_site,0.4434569864265969,1.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_carriageway_hazards,0.0876171131252027,14.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_urban_or_rural_area,0.1088336503587292,13.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_trunk_road_flag,0.04760914113775948,16.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_speed_limit,0.44116293543752455,2.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_month,0.14976460177222858,10.0,10000
random_seed_3301,3301,lightgbm_weighted,future_2024,future_2024,Fatal,feature_hour,0.25701511815627204,8.0,10000
random_seed_4409,4409,lightgbm_weighted,random_internal_test,random_seed_4409_internal,overall_equal_class_mean,feature_day_of_week,0.06470368856255695,12.0,10000
random_seed_4409,4409,lightgbm_weighted,random_internal_test,random_seed_4409_internal,overall_equal_class_mean,feature_first_road_class,0.06988480882181418,9.0,10000
random_seed_4409,4409,lightgbm_weighted,random_internal_test,random_seed_4409_internal,overall_equal_class_mean,feature_road_type,0.1300553005098424,5.0,10000
random_seed_4409,4409,lightgbm_weighted,random_internal_test,random_seed_4409_internal,overall_equal_class_mean,feature_junction_detail,0.06487696242487934,11.0,10000
random_seed_4409,4409,lightgbm_weighted,random_internal_test,random_seed_4409_internal,overall_equal_class_mean,feature_junction_control,0.11775954897145803,7.0,10000
