group_key,evaluation_scope,split_slug,sample_role,seed,model,metric,direction,point_estimate,ci_lower,ci_upper,confidence_level,bootstrap_iterations,interval_method,resampling_relation
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,macro_f1,higher_is_better,0.28647420166981474,0.2862709753759433,0.2867179979977745,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,qwk,higher_is_better,0.0007256922599379045,0.0003414874059529671,0.0011919382520169978,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.26317041029655097,0.2630812369336253,0.26324967550804046,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,accuracy,higher_is_better,0.751701725009165,0.7516224597976755,0.7517908983720907,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0005983485579799752,0.0003191192309226535,0.0009174677889026287,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.5411733232930732,0.541004884718658,0.5413120374131798,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,macro_f1,higher_is_better,0.3592118373481972,0.35575285693029485,0.3625660815748311,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,qwk,higher_is_better,0.06750517143271462,0.06117602946786981,0.07401713681889475,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,ordinal_mae,lower_is_better,0.38886521941601354,0.3859621310452109,0.39188745330783636,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,accuracy,higher_is_better,0.6478940224122386,0.6454464613037145,0.6502920427635817,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,fatal_recall,higher_is_better,0.10252996005326231,0.08854860186418109,0.11784287616511319,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.26762136503251027,0.26235390322709323,0.27264749291954204,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.5974912560563576,0.5936466455953312,0.6013162979182974,0.95,2000,percentile,paired_across_models_within_group
